num_step,seed_5,seed_10,seed_15,seed_20,seed_25
114,5.830079317092896e-07,5.00003807246685e-07,5.00003807246685e-07,5.410111043602228e-07,3.7500285543501377e-07
115,5.00003807246685e-07,4.580069798976183e-07,6.250047590583563e-07,5.00003807246685e-07,5.830079317092896e-07
116,4.999747034162283e-07,3.7500285543501377e-07,4.169996827840805e-07,4.1601015254855156e-07,3.7500285543501377e-07
117,4.169996827840805e-07,4.169996827840805e-07,4.169996827840805e-07,6.250047590583563e-07,4.5899651013314724e-07
118,9.999785106629133e-07,4.169996827840805e-07,5.00003807246685e-07,6.250047590583563e-07,5.829788278788328e-07
119,4.5899651013314724e-07,5.00003807246685e-07,4.169996827840805e-07,6.250047590583563e-07,5.410111043602228e-07
120,5.830079317092896e-07,7.080088835209608e-07,5.830079317092896e-07,3.7500285543501377e-07,6.250047590583563e-07
121,4.580069798976183e-07,5.00003807246685e-07,5.830079317092896e-07,5.410111043602228e-07,4.1601015254855156e-07
122,3.7500285543501377e-07,5.410111043602228e-07,5.829788278788328e-07,6.659829523414373e-07,3.3300602808594704e-07
123,5.839974619448185e-07,5.410111043602228e-07,5.420006345957518e-07,4.580069798976183e-07,3.7500285543501377e-07
124,5.830079317092896e-07,5.00003807246685e-07,5.00003807246685e-07,5.00003807246685e-07,6.659829523414373e-07
125,4.1601015254855156e-07,6.250047590583563e-07,5.420006345957518e-07,5.839974619448185e-07,5.839974619448185e-07
126,3.7500285543501377e-07,9.580107871443033e-07,4.159810487180948e-07,3.7500285543501377e-07,5.410111043602228e-07
127,5.00003807246685e-07,8.329807315021753e-07,3.7500285543501377e-07,1.0840012691915035e-06,5.420006345957518e-07
128,5.830079317092896e-07,5.00003807246685e-07,6.67001586407423e-07,7.920025382190943e-07,5.00003807246685e-07
129,3.7500285543501377e-07,5.00003807246685e-07,4.580069798976183e-07,8.750066626816988e-07,4.5797787606716156e-07
130,3.3300602808594704e-07,5.00003807246685e-07,5.830079317092896e-07,5.830079317092896e-07,5.420006345957518e-07
131,5.00003807246685e-07,6.250047590583563e-07,5.00003807246685e-07,4.999747034162283e-07,5.830079317092896e-07
132,9.170034900307655e-07,7.080088835209608e-07,5.410111043602228e-07,1.208973117172718e-06,5.00003807246685e-07
133,5.00003807246685e-07,4.169996827840805e-07,3.7500285543501377e-07,6.250047590583563e-07,5.409820005297661e-07
134,5.00003807246685e-07,5.420006345957518e-07,3.7500285543501377e-07,5.409820005297661e-07,5.00003807246685e-07
135,7.500057108700275e-07,5.829788278788328e-07,4.580069798976183e-07,5.00003807246685e-07,5.410111043602228e-07
136,4.169996827840805e-07,6.250047590583563e-07,8.33999365568161e-07,5.420006345957518e-07,5.00003807246685e-07
137,5.00003807246685e-07,5.830079317092896e-07,4.5797787606716156e-07,5.420006345957518e-07,5.839974619448185e-07
138,4.999747034162283e-07,4.5902561396360397e-07,5.830079317092896e-07,6.250047590583563e-07,5.00003807246685e-07
139,5.00003807246685e-07,5.00003807246685e-07,5.00003807246685e-07,4.580069798976183e-07,5.830079317092896e-07
140,5.409820005297661e-07,6.250047590583563e-07,3.7500285543501377e-07,6.659829523414373e-07,4.1601015254855156e-07
141,7.500057108700275e-07,7.920025382190943e-07,5.830079317092896e-07,5.00003807246685e-07,4.5899651013314724e-07
142,5.420006345957518e-07,4.169996827840805e-07,6.67001586407423e-07,5.830079317092896e-07,6.250047590583563e-07
143,6.250047590583563e-07,7.920025382190943e-07,5.00003807246685e-07,5.420006345957518e-07,4.580069798976183e-07
144,4.169996827840805e-07,5.420006345957518e-07,6.250047590583563e-07,7.500057108700275e-07,4.580069798976183e-07
145,3.7500285543501377e-07,5.839974619448185e-07,6.249756552278996e-07,4.580069798976183e-07,6.250047590583563e-07
146,1.374981366097927e-06,4.5797787606716156e-07,7.079797796905041e-07,5.00003807246685e-07,4.5899651013314724e-07
147,5.00003807246685e-07,7.080088835209608e-07,4.159810487180948e-07,6.67001586407423e-07,7.500057108700275e-07
148,6.660120561718941e-07,6.67001586407423e-07,5.00003807246685e-07,4.580069798976183e-07,6.67001586407423e-07
149,4.169996827840805e-07,1.2080126907676458e-06,5.420006345957518e-07,5.409820005297661e-07,6.250047590583563e-07
150,5.420006345957518e-07,4.5899651013314724e-07,4.5899651013314724e-07,5.830079317092896e-07,3.33995558321476e-07
151,4.580069798976183e-07,5.830079317092896e-07,5.830079317092896e-07,6.67001586407423e-07,4.5902561396360397e-07
152,5.829788278788328e-07,5.830079317092896e-07,6.250047590583563e-07,5.420006345957518e-07,1.1250085663050413e-06
153,5.830079317092896e-07,4.5899651013314724e-07,1.00000761449337e-06,6.250047590583563e-07,5.410111043602228e-07
154,5.829788278788328e-07,5.420006345957518e-07,5.420006345957518e-07,1.1250085663050413e-06,5.420006345957518e-07
155,5.410111043602228e-07,5.420006345957518e-07,7.080088835209608e-07,5.830079317092896e-07,4.1601015254855156e-07
156,5.829788278788328e-07,4.580069798976183e-07,4.580069798976183e-07,1.2920063454657793e-06,4.999747034162283e-07
157,7.500057108700275e-07,5.00003807246685e-07,1.2920063454657793e-06,1.2080126907676458e-06,6.67001586407423e-07
158,4.169996827840805e-07,3.3300602808594704e-07,4.5899651013314724e-07,7.089984137564898e-07,6.67001586407423e-07
159,5.00003807246685e-07,4.169996827840805e-07,4.580069798976183e-07,7.079797796905041e-07,4.999747034162283e-07
160,6.250047590583563e-07,5.829788278788328e-07,7.079797796905041e-07,8.33999365568161e-07,1.2500095181167126e-06
161,6.67001586407423e-07,5.839974619448185e-07,5.00003807246685e-07,4.169996827840805e-07,6.250047590583563e-07
162,5.839974619448185e-07,5.839974619448185e-07,8.330098353326321e-07,6.250047590583563e-07,4.5902561396360397e-07
163,4.580069798976183e-07,5.00003807246685e-07,5.00003807246685e-07,5.420006345957518e-07,4.5797787606716156e-07
164,5.410111043602228e-07,6.67001586407423e-07,4.5899651013314724e-07,6.67001586407423e-07,5.420006345957518e-07
165,4.169996827840805e-07,4.169996827840805e-07,5.839974619448185e-07,4.580069798976183e-07,5.830079317092896e-07
166,6.250047590583563e-07,6.250047590583563e-07,3.3300602808594704e-07,4.1601015254855156e-07,5.830079317092896e-07
167,5.00003807246685e-07,6.67001586407423e-07,9.580107871443033e-07,5.830079317092896e-07,5.00003807246685e-07
168,6.660120561718941e-07,5.420006345957518e-07,2.9199873097240925e-07,7.500057108700275e-07,5.420006345957518e-07
169,5.00003807246685e-07,6.250047590583563e-07,2.9199873097240925e-07,5.00003807246685e-07,5.410111043602228e-07
170,4.5899651013314724e-07,5.00003807246685e-07,4.5899651013314724e-07,4.169996827840805e-07,6.250047590583563e-07
171,5.420006345957518e-07,4.169996827840805e-07,5.00003807246685e-07,6.67001586407423e-07,4.580069798976183e-07
172,7.079797796905041e-07,4.580069798976183e-07,6.250047590583563e-07,4.169996827840805e-07,5.00003807246685e-07
173,5.420006345957518e-07,4.580069798976183e-07,7.909839041531086e-07,5.830079317092896e-07,4.5797787606716156e-07
174,3.7500285543501377e-07,7.499766070395708e-07,5.00003807246685e-07,4.5899651013314724e-07,5.830079317092896e-07
175,4.169996827840805e-07,1.00000761449337e-06,5.830079317092896e-07,4.580069798976183e-07,4.169996827840805e-07
176,4.1601015254855156e-07,3.7500285543501377e-07,6.250047590583563e-07,5.409820005297661e-07,1.5840050764381886e-06
177,3.329769242554903e-07,5.830079317092896e-07,5.829788278788328e-07,6.250047590583563e-07,7.080088835209608e-07
178,5.00003807246685e-07,6.250047590583563e-07,6.249756552278996e-07,8.750066626816988e-07,1.1250085663050413e-06
179,5.00003807246685e-07,8.750066626816988e-07,5.830079317092896e-07,9.170034900307655e-07,5.830079317092896e-07
180,4.580069798976183e-07,6.660120561718941e-07,6.67001586407423e-07,6.249756552278996e-07,4.580069798976183e-07
181,5.420006345957518e-07,4.999747034162283e-07,1.334003172814846e-06,5.410111043602228e-07,1.4589750207960606e-06
182,5.00003807246685e-07,3.7500285543501377e-07,4.580069798976183e-07,5.420006345957518e-07,4.580069798976183e-07
183,4.5797787606716156e-07,6.250047590583563e-07,6.250047590583563e-07,6.250047590583563e-07,4.5899651013314724e-07
184,6.659829523414373e-07,4.1601015254855156e-07,1.2499804142862558e-06,6.67001586407423e-07,5.00003807246685e-07
185,6.250047590583563e-07,5.420006345957518e-07,4.5797787606716156e-07,5.840265657752752e-07,1.0420044418424368e-06
186,5.829788278788328e-07,4.1601015254855156e-07,5.00003807246685e-07,7.500057108700275e-07,5.829788278788328e-07
187,5.410111043602228e-07,6.249756552278996e-07,5.00003807246685e-07,6.659829523414373e-07,5.839974619448185e-07
188,3.7500285543501377e-07,4.169996827840805e-07,6.659829523414373e-07,4.580069798976183e-07,5.830079317092896e-07
189,5.420006345957518e-07,5.00003807246685e-07,4.580069798976183e-07,5.00003807246685e-07,6.250047590583563e-07
190,5.00003807246685e-07,6.250047590583563e-07,6.250047590583563e-07,5.420006345957518e-07,7.500057108700275e-07
191,7.500057108700275e-07,5.420006345957518e-07,7.909839041531086e-07,4.169996827840805e-07,4.5899651013314724e-07
192,5.830079317092896e-07,5.420006345957518e-07,6.250047590583563e-07,5.830079317092896e-07,1.2919772416353226e-06
193,1.4999823179095984e-06,6.250047590583563e-07,1.374981366097927e-06,4.580069798976183e-07,6.660120561718941e-07
194,1.4579854905605316e-06,6.660120561718941e-07,5.830079317092896e-07,6.249756552278996e-07,4.169996827840805e-07
195,5.840265657752752e-07,6.250047590583563e-07,6.250047590583563e-07,5.409820005297661e-07,6.250047590583563e-07
196,5.830079317092896e-07,4.580069798976183e-07,5.00003807246685e-07,4.169996827840805e-07,4.5797787606716156e-07
197,6.250047590583563e-07,4.169996827840805e-07,4.169996827840805e-07,5.00003807246685e-07,6.250047590583563e-07
198,6.250047590583563e-07,1.500011421740055e-06,4.580069798976183e-07,5.00003807246685e-07,3.7500285543501377e-07
199,4.5797787606716156e-07,5.420006345957518e-07,7.089984137564898e-07,6.250047590583563e-07,5.00003807246685e-07
200,6.67001586407423e-07,1.333013642579317e-06,1.0829826351255178e-06,1.2500095181167126e-06,3.329769242554903e-07
201,3.7500285543501377e-07,6.67001586407423e-07,4.580069798976183e-07,1.2500095181167126e-06,7.910130079835653e-07
202,6.250047590583563e-07,5.830079317092896e-07,1.374981366097927e-06,5.00003807246685e-07,5.830079317092896e-07
203,5.410111043602228e-07,5.00003807246685e-07,5.830079317092896e-07,5.420006345957518e-07,6.67001586407423e-07
204,7.910130079835653e-07,5.420006345957518e-07,5.839974619448185e-07,5.420006345957518e-07,5.00003807246685e-07
205,4.169996827840805e-07,6.250047590583563e-07,5.410111043602228e-07,6.250047590583563e-07,5.829788278788328e-07
206,5.839974619448185e-07,3.3300602808594704e-07,5.00003807246685e-07,5.420006345957518e-07,5.410111043602228e-07
207,5.839974619448185e-07,4.5899651013314724e-07,7.500057108700275e-07,4.169996827840805e-07,4.5797787606716156e-07
208,6.250047590583563e-07,5.00003807246685e-07,5.00003807246685e-07,5.420006345957518e-07,1.1457974324002862e-05
209,1.2080126907676458e-06,6.67001586407423e-07,5.839974619448185e-07,5.410111043602228e-07,5.420006345957518e-07
210,7.079797796905041e-07,6.250047590583563e-07,6.249756552278996e-07,6.67001586407423e-07,4.169996827840805e-07
211,5.420006345957518e-07,6.67001586407423e-07,6.67001586407423e-07,4.5899651013314724e-07,4.5899651013314724e-07
212,6.67001586407423e-07,7.089984137564898e-07,4.580069798976183e-07,5.00003807246685e-07,5.420006345957518e-07
213,4.169996827840805e-07,5.420006345957518e-07,6.67001586407423e-07,5.839974619448185e-07,2.910092007368803e-07
214,7.909839041531086e-07,6.67001586407423e-07,6.67001586407423e-07,5.420006345957518e-07,5.839974619448185e-07
215,5.410111043602228e-07,7.080088835209608e-07,5.839974619448185e-07,3.329769242554903e-07,9.590003173798323e-07
216,5.409820005297661e-07,5.830079317092896e-07,5.420006345957518e-07,4.580069798976183e-07,7.080088835209608e-07
217,1.2499804142862558e-06,5.829788278788328e-07,5.00003807246685e-07,6.67001586407423e-07,5.420006345957518e-07
218,5.420006345957518e-07,5.839974619448185e-07,6.250047590583563e-07,4.159810487180948e-07,4.580069798976183e-07
219,6.250047590583563e-07,6.659829523414373e-07,7.500057108700275e-07,5.420006345957518e-07,4.999747034162283e-07
220,5.839974619448185e-07,5.409820005297661e-07,6.250047590583563e-07,5.00003807246685e-07,5.00003807246685e-07
221,5.00003807246685e-07,6.67001586407423e-07,5.410111043602228e-07,5.00003807246685e-07,4.1601015254855156e-07
222,4.5899651013314724e-07,5.00003807246685e-07,5.830079317092896e-07,5.839974619448185e-07,3.7500285543501377e-07
223,4.580069798976183e-07,6.67001586407423e-07,5.409820005297661e-07,1.1250085663050413e-06,4.159810487180948e-07
224,7.080088835209608e-07,6.249756552278996e-07,5.00003807246685e-07,4.169996827840805e-07,6.250047590583563e-07
225,6.250047590583563e-07,7.909839041531086e-07,1.0840012691915035e-06,5.830079317092896e-07,4.1601015254855156e-07
226,5.420006345957518e-07,4.5899651013314724e-07,5.420006345957518e-07,6.250047590583563e-07,4.5899651013314724e-07
227,5.839974619448185e-07,6.67001586407423e-07,7.920025382190943e-07,6.250047590583563e-07,5.410111043602228e-07
228,4.580069798976183e-07,5.839974619448185e-07,5.420006345957518e-07,5.00003807246685e-07,5.829788278788328e-07
229,4.169996827840805e-07,4.999747034162283e-07,6.67001586407423e-07,4.580069798976183e-07,4.169996827840805e-07
230,5.409820005297661e-07,5.00003807246685e-07,4.169996827840805e-07,6.250047590583563e-07,1.7499842215329409e-06
231,4.1601015254855156e-07,4.169996827840805e-07,7.499766070395708e-07,7.499766070395708e-07,1.333013642579317e-06
232,4.1601015254855156e-07,5.00003807246685e-07,5.839974619448185e-07,5.839974619448185e-07,7.080088835209608e-07
233,2.500019036233425e-07,1.3750104699283838e-06,1.4170072972774506e-06,6.67001586407423e-07,5.420006345957518e-07
234,5.409820005297661e-07,5.830079317092896e-07,5.839974619448185e-07,7.089984137564898e-07,5.00003807246685e-07
235,6.250047590583563e-07,5.00003807246685e-07,5.420006345957518e-07,7.080088835209608e-07,5.00003807246685e-07
236,6.67001586407423e-07,4.169996827840805e-07,5.839974619448185e-07,4.5899651013314724e-07,4.169996827840805e-07
237,4.999747034162283e-07,7.080088835209608e-07,7.500057108700275e-07,5.00003807246685e-07,4.169996827840805e-07
238,5.410111043602228e-07,4.5899651013314724e-07,4.5899651013314724e-07,7.920025382190943e-07,5.420006345957518e-07
239,5.829788278788328e-07,6.67001586407423e-07,4.580069798976183e-07,5.830079317092896e-07,4.5899651013314724e-07
240,5.410111043602228e-07,5.420006345957518e-07,5.00003807246685e-07,5.420006345957518e-07,5.830079317092896e-07
