num_step,seed_5,seed_10,seed_15,seed_20,seed_25
1,0.00011666599311865866,0.00011933399946428835,0.0001810409885365516,0.00011175000690855086,0.00011379198986105621
2,0.00017124999430961907,0.00017954199574887753,0.0001340830058325082,0.00010645898873917758,0.00012283300748094916
3,0.00011995798558928072,0.00011374999303370714,0.0001194999786093831,0.00017312500858679414,0.00016645900905132294
4,0.00022670801263302565,0.00010470801498740911,9.683400276117027e-05,9.520800085738301e-05,0.00010979198850691319
5,0.0001303750032093376,0.00010616701911203563,0.00017629098147153854,0.00010104101966135204,0.00011645801714621484
6,0.00017866698908619583,0.00016716698883101344,0.00010462501086294651,0.00010470801498740911,9.408299229107797e-05
7,0.00011387502308934927,0.0001033750013448298,0.0001084580144379288,0.00017350001144222915,0.00011804202222265303
8,0.00013050000416114926,0.0001077920023817569,0.00010233398643322289,9.995899745263159e-05,0.0004943329840898514
9,0.0001076660118997097,9.891699301078916e-05,0.00013237501843832433,0.00010291600483469665,0.00027995900018140674
10,9.729200974106789e-05,0.00010404200293123722,0.00013504200614988804,9.883302845992148e-05,0.00027670900453813374
11,0.00017629200010560453,0.00017216597916558385,0.00010233299690298736,9.91669949144125e-05,0.0003208330017514527
12,0.0001062090159393847,0.00011100000119768083,0.00010591698810458183,0.00017850002041086555,0.00024812499759718776
13,9.595800656825304e-05,9.762498666532338e-05,0.00011054199421778321,0.00010674999793991446,0.000120165990665555
14,0.00010420801118016243,0.0001026670215651393,0.00021379199461080134,0.00010658300016075373,0.0001194999786093831
15,0.00021033399389125407,0.000182791001861915,0.00011679198360070586,9.979098103940487e-05,0.00010754101094789803
16,0.00011283301864750683,0.00010216698865406215,0.00010037500760518014,0.00021120900055393577,0.00016704099834896624
17,9.575000149197876e-05,9.945800411514938e-05,0.0001048749836627394,0.00010199999087490141,0.00013308401685208082
18,0.0001054170134011656,0.00010379200102761388,9.787498856894672e-05,0.0001035839959513396,0.00010895900777541101
19,9.783401037566364e-05,0.00010754200047813356,0.00017125002341344953,0.00010595799540169537,0.00011291701230220497
20,0.0001859589829109609,0.00016329201753251255,0.00017791599384509027,9.645899990573525e-05,0.0001009589759632945
21,0.00010279100388288498,0.00010537498746998608,0.00010362500324845314,0.00016487500397488475,0.00022741698194295168
22,9.933300316333771e-05,0.00010112501331605017,9.987500379793346e-05,0.00010199999087490141,0.00010158299119211733
23,0.00010254202061332762,9.708298603072762e-05,0.00017587500042282045,9.420799324288964e-05,0.00011408299906179309
24,0.00016583400429226458,0.00022124999668449163,9.991598199121654e-05,0.00010525001562200487,0.0001119170046877116
25,0.00010075001046061516,0.00010895798914134502,9.545800276100636e-05,0.00016370799858123064,0.00018000000272877514
26,0.00010362500324845314,0.0001392920094076544,0.00010291699436493218,0.00010262499563395977,9.866600157693028e-05
27,0.00010591701720841229,0.0001068339915946126,0.00010570799349807203,0.00010304199531674385,9.625000529922545e-05
28,0.00010479200864210725,0.00016379100270569324,0.00016779202269390225,0.00010191698675043881,0.00010641600238159299
29,0.000385124993044883,0.00010345899499952793,9.662497905083e-05,0.0003911249805241823,9.499999578110874e-05
30,0.00034166601835750043,0.00010304202442057431,9.566699736751616e-05,0.0001958330103661865,0.00017929199384525418
31,0.0002689999819267541,9.987500379793346e-05,0.0002309159899596125,0.0001067080011125654,0.00010616600047796965
32,0.00010920900967903435,9.920899174176157e-05,0.0003924580232705921,0.00011350002023391426,0.00011087500024586916
33,0.00017716700676828623,0.00016399999731220305,0.00011508399620652199,0.00010549998842179775,0.00010224999277852476
34,0.0001170000177808106,0.00010566698620095849,0.00023804098600521684,0.00017204100731760263,0.0001719169958960265
35,0.00010325000039301813,0.00010475001181475818,0.00010049997945316136,0.00010154201299883425,0.00011404097313061357
36,0.00011487500160001218,9.225000394508243e-05,0.00011241700849495828,0.00010212499182671309,0.00010999999358318746
37,0.00017566699534654617,0.00016291701467707753,0.00027054199017584324,0.00010166701395064592,0.00010437500895932317
38,0.00011495797662064433,9.966699872165918e-05,0.00010204099817201495,0.00010075001046061516,0.00010216599912382662
39,0.00010466700769029558,9.991598199121654e-05,0.00010237499373033643,0.0001752499956637621,0.00017312500858679414
40,8.945801528170705e-05,9.81659977696836e-05,0.0001045420067384839,0.00010116701014339924,0.00010241701966151595
41,0.00010462501086294651,0.00010395800927653909,0.0001686659816186875,0.0001005409867502749,0.0002905000001192093
42,0.000172666012076661,0.00017266700160689652,0.00010220799595117569,0.00010733399540185928,0.00031400000443682075
43,0.00010133298928849399,9.89580003079027e-05,0.00010212502093054354,0.0001763339969329536,0.00038750001112930477
44,0.00010924998787231743,9.337498340755701e-05,9.966699872165918e-05,9.56250005401671e-05,0.00015433301450684667
45,0.00010224999277852476,9.929100633598864e-05,0.0001685829774942249,0.00010087501141242683,0.00012112499098293483
46,0.0005513330106623471,0.00016979200881905854,0.00010954198660328984,9.762498666532338e-05,0.00012012498336844146
47,0.0003038749855477363,0.00010204198770225048,0.0001084169780369848,0.00017595800454728305,0.00011708398233167827
48,0.0002058749960269779,9.683400276117027e-05,0.0001001250057015568,0.00010741699952632189,0.00019595798221416771
49,0.00011345799430273473,9.8459015134722e-05,9.933300316333771e-05,0.00010274999658577144,0.00010000000474974513
50,0.00011100000119768083,9.762501576915383e-05,0.0001604999997653067,0.00011062499834224582,0.0001143749977927655
51,0.00044458298361860216,0.00015683300443924963,9.337498340755701e-05,9.683298412710428e-05,9.67920059338212e-05
52,0.00011500000255182385,0.0001000420015770942,0.00010420798207633197,0.00017216699779964983,0.00018266600091010332
53,0.00011324998922646046,9.4832998001948e-05,9.945902274921536e-05,0.00011337499017827213,0.00010224999277852476
54,0.00010599999222904444,0.0001034580054692924,0.00016150000737980008,9.916702401824296e-05,9.783299174159765e-05
55,0.0001807080116122961,0.00016979200881905854,0.00010287499753758311,0.0001012090069707483,0.0001024169905576855
56,0.00020249999943189323,9.59169992711395e-05,0.00010070801363326609,0.00017179199494421482,0.00010462501086294651
57,0.00010866697994060814,9.824999142438173e-05,0.00010570901213213801,0.00010287499753758311,0.0001714169920887798
58,0.00014637500862590969,0.00010124998516403139,0.00010208299499936402,9.90410044323653e-05,9.908300125971437e-05
59,0.00010858301538974047,0.00010595799540169537,0.00016633298946544528,0.00010362500324845314,0.00010754200047813356
60,0.000171209016116336,0.00016783300088718534,9.620800847187638e-05,0.0001022910000756383,0.0001024999946821481
61,0.0001084169780369848,0.00011120899580419064,9.524999768473208e-05,0.0001361659960821271,0.0001779999874997884
62,9.608300752006471e-05,0.00010933401063084602,9.641700307838619e-05,0.0003007090126629919,0.00011012499453499913
63,0.00010479200864210725,9.729200974106789e-05,0.000164333003340289,0.000292125012492761,0.00010775000555440784
64,0.0001693330123089254,0.0001684999733697623,0.00010837498120963573,0.0002995420072693378,9.650000720284879e-05
65,0.00010116599150933325,0.00010016700252890587,0.0001111250021494925,0.0002489160106051713,0.0001621670089662075
66,0.0001069169957190752,0.00010533398017287254,9.291598689742386e-05,0.0004639169783331454,0.00011520797852426767
67,0.00010187498992308974,9.63329803198576e-05,0.00010470900451764464,0.000198333989828825,0.0001060419890563935
68,0.00010725000174716115,0.0002414170012343675,0.0002047909947577864,0.0001090829900931567,0.00010987502173520625
69,0.0002221670001745224,0.00017545800074003637,9.229098213836551e-05,0.00010504201054573059,0.00010995898628607392
70,0.00011137500405311584,9.904199396260083e-05,9.991700062528253e-05,0.00028504201327450573,0.00019333400996401906
71,0.00010304100578650832,9.829099872149527e-05,0.0001015419838950038,0.00011270801769569516,9.812499047257006e-05
72,0.00010945799294859171,0.00010245898738503456,0.00017762501374818385,0.00011275001452304423,9.391701314598322e-05
73,0.00017391698202118278,0.000247582996962592,0.00012466698535718024,0.00010879200999625027,9.449999197386205e-05
74,0.00010341699817217886,0.00011875000200234354,0.0001051250146701932,0.00016733398661017418,0.00022595899645239115
75,9.866600157693028e-05,0.00010112501331605017,0.00010908400872722268,0.00020979202236048877,0.00010545799159444869
76,9.862499427981675e-05,0.00010579198715277016,0.00010187498992308974,0.00010695902165025473,0.0001059159985743463
77,9.391599451191723e-05,0.00021537498105317354,0.00017066698637790978,0.00010241600102744997,9.879202116280794e-05
78,0.00017250000382773578,0.00010279097477905452,9.954199776984751e-05,0.0001066249969881028,9.995899745263159e-05
79,0.00010308300261385739,0.00010062498040497303,0.00010208401363343,0.0002445000282023102,0.00016083300579339266
80,0.00010016700252890587,0.00010970799485221505,0.00010129102156497538,0.00010262502473779023,0.00011624998296611011
81,0.00010725000174716115,0.00010037500760518014,0.00017304200446233153,0.0001084999821614474,0.0001058329944498837
82,0.0004467500257305801,0.00017350001144222915,0.00010737500269897282,0.00010158299119211733,0.00011129199992865324
83,0.0002445419959258288,0.00010141701204702258,0.00010766697232611477,0.00016800002777017653,0.0001636250235605985
84,0.00011070899199694395,0.00010199999087490141,9.933399269357324e-05,0.0001058329944498837,0.00011141700088046491
85,0.00012725000851787627,0.00010141701204702258,9.68750100582838e-05,0.00010412500705569983,0.00010266600293107331
86,0.0001948749995790422,0.00016470899572595954,0.00016299998969770968,0.00010237499373033643,9.508401853963733e-05
87,0.00010224999277852476,0.00010066601680591702,0.00010441700578667223,9.979101014323533e-05,9.912499808706343e-05
88,9.449999197386205e-05,0.00010695899254642427,0.00010112501331605017,0.00016420899191871285,0.0001699170097708702
89,9.837502148002386e-05,0.0001007499813567847,0.0001073329767677933,0.00010620799730531871,0.00011062499834224582
90,0.00011283301864750683,9.74999857135117e-05,0.00017404198297299445,0.00010033301077783108,9.275000775232911e-05
91,0.00016224998398683965,0.00017008298891596496,0.00010695800301618874,0.00010066700633615255,0.00010050000855699182
92,0.00010554198524914682,0.00010166701395064592,9.804201545193791e-05,0.00016666599549353123,0.0001731670054141432
93,0.00011366698890924454,9.43340128287673e-05,0.00010129201109521091,0.00010529201244935393,0.0001044590026140213
94,0.00010804200428538024,0.00022558399359695613,0.0001703340094536543,9.899999713525176e-05,8.92080133780837e-05
95,0.0001711249933578074,0.0004864170041400939,0.0001012090069707483,0.00010354199912399054,0.00011187497875653207
96,0.00010829197708517313,0.0002876670041587204,0.00010508298873901367,9.600000339560211e-05,0.00010316699626855552
97,0.0001057499903254211,0.00011524997535161674,9.670798317529261e-05,0.00016475000302307308,0.00018029098282568157
98,1.1625001206994057e-05,0.00010579198715277016,0.00010116698103956878,0.00010104200919158757,0.00010974999167956412
99,9.933399269357324e-05,9.329098975285888e-05,0.00016645799041725695,9.662500815466046e-05,0.00010975002078339458
100,0.0001012090069707483,0.000168999977177009,0.00010299999848939478,0.00010258401744067669,0.00011187497875653207
101,0.0001762080064509064,0.00010470900451764464,0.0001019580231513828,0.00016716698883101344,0.00017637497512623668
102,9.716601925902069e-05,0.00010375000420026481,9.654200403019786e-05,0.00010062500950880349,9.845898603089154e-05
103,9.8082993645221e-05,9.937499999068677e-05,0.00017308301175944507,9.308400331065059e-05,8.73749959282577e-05
104,0.0001101669913623482,0.00016758401761762798,9.745798888616264e-05,9.833299554884434e-05,0.00011058402014896274
105,0.0001626670127734542,9.970800601877272e-05,0.00016291701467707753,0.00010383297922089696,9.987500379793346e-05
106,9.929199586622417e-05,9.625000529922545e-05,0.00012145802611485124,0.00016062500071711838,0.0001694590027909726
107,9.887499618344009e-05,0.00010466697858646512,9.970800601877272e-05,9.512499673292041e-05,0.00010483298683539033
108,0.00010283399024046957,0.00010533299064263701,0.0001700000138953328,9.766599396243691e-05,9.824999142438173e-05
109,0.00010437497985549271,0.00016733299707993865,9.575000149197876e-05,9.908300125971437e-05,0.00010366601054556668
110,0.00017116699018515646,0.00010604099952615798,0.0001099579967558384,0.00016120800864882767,0.0001807080116122961
111,9.733298793435097e-05,9.454201790504158e-05,9.966699872165918e-05,0.00010174998897127807,9.462499292567372e-05
112,0.00010445798397995532,0.00010150001617148519,8.954101940616965e-05,9.491699165664613e-05,9.987500379793346e-05
113,9.683400276117027e-05,0.00016587501158937812,0.00016666602459736168,9.620899800211191e-05,9.212500299327075e-05
114,0.0001672500220593065,0.00010033301077783108,0.00010566599667072296,9.858299745246768e-05,0.000164708006195724
115,0.00010016700252890587,9.916600538417697e-05,9.516699356026947e-05,0.0001717080012895167,0.00010604099952615798
116,8.662499021738768e-05,9.341599070467055e-05,0.0001024999946821481,9.391701314598322e-05,0.00010649999603629112
117,9.649997809901834e-05,9.654200403019786e-05,0.00015241702203638852,0.00010133301839232445,0.00011374999303370714
118,0.0001016249880194664,0.00015862498548813164,0.0001016249880194664,9.687498095445335e-05,0.00010325000039301813
119,0.00017916702199727297,0.00010241600102744997,0.00014729102258570492,0.00016841699834913015,0.00018079197616316378
120,0.00010183299309574068,0.00010087498230859637,0.0003296670038253069,9.675000910647213e-05,0.00010887501412071288
121,0.0001010830164887011,9.454198880121112e-05,0.0002382500097155571,9.566699736751616e-05,0.00010120798833668232
122,0.00010350000229664147,0.0001641659764572978,0.00010870801634155214,9.349998435936868e-05,9.595800656825304e-05
123,0.00022741701104678214,0.00010491700959391892,0.00010704097803682089,9.166699601337314e-05,0.00017145901801995933
124,9.716697968542576e-05,8.770800195634365e-05,0.00010679097613319755,0.00020620800205506384,9.23750048968941e-05
125,0.00010575001942925155,0.00010304097668267787,0.00010850001126527786,9.733298793435097e-05,0.00011033299961127341
126,0.00011041600373573601,0.00015283399261534214,0.0002028339949902147,0.00011058300151489675,0.00011287498637102544
127,0.00010150001617148519,0.00011850000009872019,0.00010533299064263701,9.733298793435097e-05,9.712501196190715e-05
128,0.00017520799883641303,9.441599831916392e-05,0.00010225002188235521,0.00016641701222397387,0.00022325001191347837
129,9.891699301078916e-05,0.00010370800737291574,0.0001034580054692924,9.633300942368805e-05,9.633300942368805e-05
130,0.0001101669913623482,9.349998435936868e-05,0.00022724998416379094,9.754201164469123e-05,0.00010095798643305898
131,9.370801853947341e-05,0.00021208298858255148,0.00010920799104496837,9.191600838676095e-05,9.983300697058439e-05
132,0.00017316601588390768,0.0001000420015770942,0.00010658300016075373,9.879100252874196e-05,0.00016637498629279435
133,9.700001101009548e-05,0.00010025000665336847,0.00010825000936165452,0.00016804199549369514,9.904199396260083e-05
134,0.00010708300396800041,9.045799379236996e-05,9.879100252874196e-05,0.00010266600293107331,0.00010258401744067669
135,9.083299664780498e-05,0.00017408400890417397,0.0001662079885136336,9.812499047257006e-05,0.00010666699381545186
136,0.00048675001016817987,0.00010066700633615255,0.0001024169905576855,0.00010133298928849399,0.00010458301403559744
137,0.00012304098345339298,9.545899229124188e-05,9.704200783744454e-05,0.0001655000087339431,0.0001747499918565154
138,0.0001610000035725534,9.187500108964741e-05,0.00010579201625660062,0.00010208302410319448,8.895900100469589e-05
139,0.00015083298785611987,9.712501196190715e-05,0.00017087499145418406,9.491699165664613e-05,9.783302084542811e-05
140,0.00011275001452304423,0.00016933298320509493,0.00010124998516403139,0.0001805409847293049,0.00010783298057503998
141,0.0001662079885136336,0.00010591698810458183,9.995797881856561e-05,0.0004837919841520488,0.0001795839925762266
142,0.00011204200563952327,0.00010308300261385739,9.950000094249845e-05,0.0002742089855019003,9.524999768473208e-05
143,0.00011095797526650131,9.679098729975522e-05,9.35420102905482e-05,0.00023045900161378086,9.225000394508243e-05
144,9.512499673292041e-05,0.0001589579915162176,0.00016829199739731848,0.00010733300587162375,0.0001035839959513396
145,0.0001638329995330423,0.00010462501086294651,9.712501196190715e-05,0.00010704199667088687,9.74999857135117e-05
146,0.00010712500079534948,9.841599967330694e-05,0.00010058301268145442,0.0001798330049496144,0.00016450000111944973
147,0.00010149998706765473,0.00010266600293107331,9.65419749263674e-05,0.00010400000610388815,0.00013970897998660803
148,9.754201164469123e-05,0.00010416700388304889,0.00016479199985042214,0.00010958299390040338,9.854199015535414e-05
149,0.00010325000039301813,0.00017549999756738544,0.0001117499778047204,0.00010775000555440784,9.625000529922545e-05
150,0.00015958299627527595,0.00010091601870954037,0.00010179198579862714,0.00023220799630507827,0.0001803330087568611
151,9.824999142438173e-05,0.00010945799294859171,9.762498666532338e-05,0.00010383300832472742,0.00010620799730531871
152,0.00010533299064263701,0.00010233398643322289,0.00011145797907374799,0.00010162501712329686,0.00010400000610388815
153,0.0001220419944729656,0.00016037499881349504,0.00015949999215081334,0.00010941698565147817,0.00010783399920910597
154,0.00017120799748227,9.833299554884434e-05,0.00010458301403559744,0.00010137498611584306,0.00010383300832472742
155,9.954097913578153e-05,9.729200974106789e-05,9.966600919142365e-05,0.0001756249985191971,0.00017333298455923796
156,9.445898467674851e-05,9.745798888616264e-05,0.0001040829811245203,0.00010283300071023405,9.891699301078916e-05
157,9.729198063723743e-05,9.583300561644137e-05,0.00017216699779964983,9.8082993645221e-05,0.00011133399675600231
158,0.00010979201761074364,0.00017066599684767425,9.858299745246768e-05,9.566600783728063e-05,9.916600538417697e-05
159,0.0001601249969098717,0.00010866599041037261,0.00010704202577471733,0.0001702080189716071,0.0005050829786341637
160,0.00010104200919158757,0.00010391598334535956,9.233402670361102e-05,9.745897841639817e-05,0.00025012498372234404
161,0.00010558299254626036,9.533300180919468e-05,9.38749872148037e-05,0.00013508298434317112,0.0003002499870490283
162,0.00010720800491981208,0.00016737502301111817,0.00016129098366945982,0.0001126660208683461,0.0002955000090878457
163,0.00016966700786724687,0.00010208299499936402,0.0001034580054692924,0.00010299999848939478,0.0001956670021172613
164,0.00010216701775789261,0.00010066700633615255,0.00010712500079534948,0.0001786659995559603,0.00010679199476726353
165,9.275000775232911e-05,9.575000149197876e-05,9.08750225789845e-05,0.00010333399404771626,0.00010970799485221505
